,"('GDP growth (annual %)', 'Brazil')","('GDP growth (annual %)', 'India')","('GDP growth (annual %)', 'Poland')","('GDP growth (annual %)', 'South Africa')","('Inflation, consumer prices (annual %)', 'Brazil')","('Inflation, consumer prices (annual %)', 'India')","('Inflation, consumer prices (annual %)', 'Poland')","('Inflation, consumer prices (annual %)', 'South Africa')",ABEV3.SA,ANH.JO,BAJFINANCE.NS,BBDC4.SA,BHARTIARTL.NS,BHP,BRLUSD=X,CDR.WA,CFR.JO,DNP.WA,FSR.JO,GGBR4.SA,GLN.JO,HDB,HINDUNILVR.NS,ICICIBANK.NS,INFY,INRUSD=X,ITUB,KGH.WA,KOTAKBANK.NS,LPP.WA,LREN3.SA,MBK.WA,MGLU3.SA,MTN.JO,NPN.JO,PEO.WA,PETR4.SA,PKO.WA,PLNUSD=X,PZU.WA,RELIANCE.NS,RENT3.SA,SBIN.NS,SBK.JO,SOL.JO,SPL.WA,TCS.NS,TPE.WA,VALE,VOD.JO,WEGE3.SA,ZARUSD=X,^BVSP,^J203.JO,^NSEI,^WIG20
2020-01-16 00:00:00,,,,,,,,,14.359929084777832,114795.6953125,412.45220947265625,18.280763626098633,453.0083312988281,34.00026321411133,0.2395668625831604,266.5743713378906,,15.329999923706055,6037.93603515625,11.473010063171387,4549.361328125,28.628952026367188,1866.3275146484375,519.5248413085938,9.455707550048828,0.014140671119093895,4.5497212409973145,93.11692810058594,1694.470947265625,7251.6923828125,39.64129638671875,389.3999938964844,121.00430297851562,8411.392578125,49003.78125,72.63346862792969,8.744932174682617,28.047489166259766,0.2636227011680603,27.547435760498047,687.9841918945312,42.443302154541016,298.3143005371094,16781.80859375,27892.115234375,238.14686584472656,1962.4493408203125,1.5839999914169312,7.661746978759766,12069.90234375,16.40808868408203,0.06954731792211533,116704.0,58217.4296875,12355.5,2173.739990234375
2020-01-17 00:00:00,,,,,,,,,14.359929084777832,115578.6640625,413.5761413574219,18.70822525024414,478.0055847167969,34.563255310058594,0.23902858793735504,251.65451049804688,,15.5600004196167,5982.12109375,11.618443489074707,4609.35205078125,28.675395965576172,1876.3914794921875,514.5921630859375,9.481850624084473,0.014095306396484375,4.593681812286377,94.52070617675781,1691.0352783203125,7285.033203125,40.67852783203125,384.79998779296875,123.0187759399414,8384.443359375,50203.828125,73.19925689697266,8.842693328857422,28.143980026245117,0.2631509602069855,28.018329620361328,707.2653198242188,42.73691940307617,293.42388916015625,16381.3173828125,27271.888671875,242.09490966796875,1945.1802978515625,1.5950000286102295,7.935381889343262,12152.63671875,16.8335018157959,0.06943590939044952,118478.0,59001.87109375,12352.349609375,2175.949951171875
2020-01-20 00:00:00,,,,,,,,,14.436718940734863,114959.6875,405.8406982421875,18.344091415405273,486.274169921875,,0.24029219150543213,265.8189392089844,,15.930000305175781,5955.21044921875,11.995492935180664,4556.359375,,1878.7138671875,517.3002319335938,,0.01407762710005045,,93.95919036865234,1611.1689453125,7260.02685546875,40.870872497558594,382.79998779296875,126.75348663330078,8336.53125,50393.60546875,71.92622375488281,8.887125015258789,28.184185028076172,0.2617102265357971,28.09233283996582,685.5015258789062,42.83190155029297,289.7330322265625,16338.4794921875,27280.87890625,233.25125122070312,1902.448486328125,1.5779999494552612,,12057.94140625,17.350404739379883,0.06907274574041367,118862.0,58850.41015625,12224.5498046875,
2020-01-21 00:00:00,,,,,,,,,14.390643119812012,113930.734375,404.4724426269531,17.731914520263672,489.1897277832031,34.01249313354492,0.2387489527463913,263.2693176269531,,15.960000038146973,5992.0888671875,11.742330551147461,4498.3671875,27.444591522216797,1871.9285888671875,513.6249389648438,9.455707550048828,0.014078360050916672,4.3738861083984375,91.48855590820312,1618.339111328125,7168.33935546875,40.49306869506836,387.20001220703125,126.54975891113281,8266.6611328125,49406.9296875,71.36043548583984,8.774558067321777,28.127897262573242,0.2614242434501648,27.789608001708984,686.1949462890625,42.48649215698242,289.4562072753906,16408.21875,27182.001953125,228.82940673828125,1903.0626220703125,1.5850000381469727,7.714146137237549,12028.041015625,17.149133682250977,0.06900453567504883,117026.0,57976.390625,12169.849609375,2158.0400390625
2020-01-22 00:00:00,,,,,,,,,14.628694534301758,112205.7890625,404.82427978515625,17.795246124267578,491.8184814453125,34.47758483886719,0.23747892677783966,260.2475891113281,,16.690000534057617,6084.7802734375,11.88776683807373,4428.376953125,27.356348037719727,1868.5589599609375,505.6939697265625,9.621289253234863,0.014050864614546299,4.40136194229126,90.77730560302734,1578.90380859375,7197.5126953125,41.11127471923828,380.6000061035156,126.05181884765625,8306.5859375,49720.6953125,71.36043548583984,8.676799774169922,27.725841522216797,0.26197898387908936,27.98469352722168,685.9489135742188,43.030521392822266,291.7168884277344,16344.4580078125,26670.642578125,226.46058654785156,1934.486572265625,1.531999945640564,7.813119888305664,12009.103515625,17.794109344482422,0.06905171275138855,118391.0,57918.890625,12106.900390625,2146.56005859375
2020-01-23 00:00:00,,,,,,,,,14.321529388427734,111523.8203125,403.221435546875,18.264934539794922,500.56512451171875,34.049217224121094,0.23916006088256836,258.7367248535156,,16.770000457763672,6018.99951171875,11.936240196228027,4308.39404296875,27.28203582763672,1873.294921875,510.3848571777344,9.63871955871582,0.014069030992686749,4.51125955581665,90.1783676147461,1599.1689453125,7180.84228515625,41.81193161010742,378.3999938964844,128.0662841796875,8214.7568359375,48593.8359375,71.36043548583984,8.783445358276367,28.35304832458496,0.2618143856525421,27.98469352722168,683.0411376953125,44.679893493652344,298.2220153808594,16169.1181640625,25966.5234375,228.19776916503906,1924.866455078125,1.5,7.743255615234375,11943.3134765625,18.137182235717773,0.06978853791952133,119528.0,56894.671875,12180.349609375,2148.409912109375
2020-01-24 00:00:00,,,,,,,,,14.582620620727539,112695.7734375,409.9356384277344,18.12771987915039,501.13873291015625,33.31486892700195,0.239859938621521,260.6253356933594,,16.18000030517578,6019.99560546875,11.672307014465332,4346.38916015625,27.50961685180664,1888.59521484375,516.3330688476562,9.612574577331543,0.014021116308867931,4.46729850769043,91.11421203613281,1636.11474609375,7155.8359375,41.33109664916992,379.0,127.09300994873047,8232.724609375,49335.5390625,71.0775375366211,8.679759979248047,28.72294044494629,0.2603488564491272,27.91069984436035,680.6701049804688,44.394927978515625,299.00628662109375,16293.6484375,26416.958984375,230.5665740966797,1918.233642578125,1.5720000267028809,7.475442886352539,12040.99609375,18.951416015625,0.06960056722164154,118376.0,57261.0390625,12248.25,2154.280029296875
2020-01-27 00:00:00,,,,,,,,,14.24474048614502,109884.8828125,406.989013671875,17.710800170898438,491.7229309082031,32.28065872192383,0.24041350185871124,255.9038543701172,,15.390000343322754,5925.31103515625,10.745847702026367,4210.408203125,26.966205596923828,1877.3477783203125,519.6215209960938,9.577715873718262,0.014020330272614956,4.357403755187988,87.18365478515625,1611.616943359375,6989.130859375,40.44499206542969,362.3999938964844,121.77387237548828,8073.02099609375,47543.1640625,68.92752838134766,8.30353832244873,27.709758758544922,0.2590767443180084,27.305259704589844,673.9597778320312,44.42082595825195,291.76300048828125,15905.1123046875,25431.19140625,219.0382537841797,1905.802001953125,1.5130000114440918,6.986394882202148,11871.546875,18.740995407104492,0.06920722126960754,114482.0,55902.94140625,12119.0,2083.7900390625
2020-01-28 00:00:00,,,,,,,,,14.436718940734863,110394.8671875,411.7436218261719,17.731914520263672,469.59344482421875,32.43977355957031,0.23774993419647217,260.9085693359375,,15.510000228881836,5900.39306640625,10.880507469177246,4305.39404296875,26.938339233398438,1876.66455078125,510.8685302734375,9.673580169677734,0.01399775967001915,4.3738861083984375,87.68901062011719,1619.2850341796875,6997.4658203125,40.987632751464844,359.79998779296875,128.9943084716797,8084.99853515625,47529.36328125,69.45088958740234,8.531641960144043,28.063570022583008,0.25765493512153625,27.50707244873047,658.3919067382812,45.68160629272461,290.7480163574219,15930.0166015625,25438.185546875,222.5125274658203,1918.541015625,1.5579999685287476,7.091193199157715,11712.0625,19.21672248840332,0.06858569383621216,116479.0,55748.23828125,12055.7998046875,2098.0400390625
2020-01-29 00:00:00,,,,,,,,,14.052762031555176,110704.84375,431.8764343261719,17.478599548339844,468.6375427246094,32.38469696044922,0.23846998810768127,261.8528747558594,,15.869999885559082,5927.30419921875,10.848188400268555,4352.388671875,26.989429473876953,1889.050537109375,509.3209533691406,9.63871955871582,0.014038949273526669,4.280472755432129,88.06333923339844,1633.6251220703125,7114.15966796875,41.21432113647461,363.79998779296875,129.67332458496094,8155.8671875,49029.58203125,70.31371307373047,8.546456336975098,28.063570022583008,0.258017897605896,27.31198501586914,662.0155029296875,46.847389221191406,291.9936828613281,16060.5263671875,25936.560546875,231.04037475585938,1892.930908203125,1.5499999523162842,6.957285404205322,11897.4638671875,19.390548706054688,0.06876254826784134,115385.0,56370.71875,12129.5,2098.179931640625
2020-01-30 00:00:00,,,,,,,,,14.083479881286621,111395.828125,426.53045654296875,17.652755737304688,468.2073669433594,32.42141342163086,0.2364681214094162,262.4194641113281,,15.899999618530273,5933.28466796875,11.17137336730957,4345.38916015625,26.747913360595703,1874.3878173828125,514.7371826171875,9.63871955871582,0.014025244861841202,4.291464805603027,86.56599426269531,1621.475830078125,7143.3330078125,40.664794921875,368.79998779296875,127.88520050048828,8243.705078125,49192.75390625,69.88936614990234,8.57311725616455,27.902746200561523,0.25700995326042175,27.31198501586914,645.8660278320312,46.48469924926758,286.68804931640625,16101.3720703125,25617.958984375,226.14474487304688,1878.215576171875,1.5230000019073486,6.992218017578125,11806.755859375,18.740995407104492,0.06853210926055908,115528.0,56590.9296875,12035.7998046875,2079.97998046875
2020-01-31 00:00:00,,,,,,,,,13.707204818725586,112940.765625,426.6867980957031,17.357219696044922,474.5642395019531,31.277053833007812,0.2357267439365387,265.9133605957031,,16.25,5760.85595703125,10.799712181091309,4375.384765625,26.603931427001953,1852.666748046875,508.4021911621094,9.551568031311035,0.013958682306110859,4.181567668914795,85.3493881225586,1684.7117919921875,7055.81298828125,39.462711334228516,371.20001220703125,126.30078125,8064.03759765625,49208.15234375,70.0025405883789,8.427959442138672,27.508729934692383,0.2568778991699219,27.056358337402344,631.5059204101562,46.311988830566406,293.839111328125,15688.92578125,23887.123046875,226.14474487304688,1826.556396484375,1.4859999418258667,6.829202651977539,11687.1435546875,18.02740478515625,0.06784168630838394,113761.0,56079.5390625,11962.099609375,2065.89990234375
2020-02-03 00:00:00,,,,,,,,,13.507546424865723,112118.7890625,426.0467224121094,17.468048095703125,487.564697265625,31.075111389160156,0.23350301384925842,277.1504821777344,,16.790000915527344,5743.9140625,11.06903076171875,4284.39794921875,26.733980178833008,1984.4500732421875,498.6335144042969,9.534140586853027,0.013986699283123016,4.231020927429199,86.6595687866211,1669.276123046875,6918.28076171875,39.68938064575195,370.6000061035156,127.9531021118164,8073.02099609375,49905.265625,70.83000946044922,8.347975730895996,27.87057876586914,0.25814446806907654,27.123628616333008,619.8077392578125,47.02873611450195,275.06182861328125,15777.591796875,23420.70703125,231.35617065429688,1847.15869140625,1.4800000190734863,6.928176403045654,11715.0517578125,18.6037654876709,0.06667818129062653,114629.0,55828.48828125,11707.900390625,2072.8798828125
2020-02-04 00:00:00,,,,,,,,,13.553619384765625,112143.7890625,441.67401123046875,17.478065490722656,496.0245056152344,31.92572784423828,0.23547141253948212,288.0098876953125,,16.469999313354492,5843.5830078125,11.543034553527832,4446.375,27.37957000732422,1963.184814453125,513.3831176757812,9.673580169677734,0.014022472314536572,4.2584943771362305,90.25323486328125,1691.2344970703125,7176.673828125,39.08491134643555,370.0,130.51080322265625,8101.96728515625,51758.4296875,68.64463806152344,8.481281280517578,28.948095321655273,0.2574293911457062,27.27162742614746,638.1044921875,47.49506378173828,282.58197021484375,16137.240234375,23470.64453125,240.04193115234375,1851.7708740234375,1.4600000381469727,7.120302200317383,11594.4453125,18.535144805908203,0.06726577877998352,115557.0,56817.03125,11979.650390625,2106.6298828125
2020-02-05 00:00:00,,,,,,,,,13.246456146240234,113245.75,442.5486755371094,17.816011428833008,509.8374938964844,32.34185791015625,0.2350894659757614,290.8427429199219,,16.799999237060547,5958.20068359375,11.526871681213379,4559.35888671875,27.39350128173828,1967.4652099609375,521.4108276367188,9.621289253234863,0.014064697548747063,4.296959400177002,91.78802490234375,1682.7200927734375,7235.021484375,39.290985107421875,381.3999938964844,129.69595336914062,8256.6796875,52296.5625,70.01668548583984,8.410185813903809,28.674694061279297,0.2583979368209839,26.888181686401367,647.9909057617188,47.94409942626953,286.96484375,16438.10546875,24519.33203125,242.7266082763672,1885.8592529296875,1.4850000143051147,7.242563724517822,11945.306640625,18.92397117614746,0.0677163153886795,116028.0,57426.19921875,12089.150390625,2122.909912109375
2020-02-06 00:00:00,,,,,,,,,12.95465087890625,113919.734375,456.0503234863281,17.610082626342773,522.6945190429688,32.146034240722656,0.236205592751503,296.2252197265625,,16.600000381469727,6054.87939453125,11.440691947937012,4586.35546875,27.67217445373535,1963.913330078125,523.8287353515625,9.551568031311035,0.014048890210688114,4.269484519958496,91.4323959350586,1667.0355224609375,7051.64599609375,37.93092346191406,389.6000061035156,126.36868286132812,8187.80810546875,52383.34765625,71.25434875488281,8.64421272277832,28.763147354125977,0.25918149948120117,26.504737854003906,652.1513061523438,46.49333953857422,297.068603515625,16713.068359375,24069.896484375,245.2533721923828,1869.8690185546875,1.4420000314712524,7.219275951385498,11856.595703125,19.596399307250977,0.06783340126276016,115190.0,57531.48828125,12137.9501953125,2111.760009765625
2020-02-07 00:00:00,,,,,,,,,12.993046760559082,112734.7734375,454.8727111816406,17.81072998046875,515.6685791015625,31.252574920654297,0.23360119760036469,291.59814453125,,16.229999542236328,5900.39306640625,10.907441139221191,4536.36279296875,27.29132080078125,1967.146484375,518.8477172851562,9.455707550048828,0.013991884887218475,4.265636444091797,88.66229248046875,1646.1728515625,7014.13623046875,38.17132568359375,390.3999938964844,122.74716186523438,8221.7451171875,52474.140625,71.96158599853516,8.570155143737793,28.90789031982422,0.2578316330909729,26.498010635375977,641.3478393554688,45.70751953125,295.77679443359375,16600.49609375,23370.76953125,248.7276611328125,1877.073486328125,1.440000057220459,7.009685516357422,11864.5673828125,18.800460815429688,0.06709910184144974,113770.0,57276.48828125,12098.349609375,2110.199951171875
2020-02-10 00:00:00,,,,,,,,,12.847142219543457,111428.8203125,461.46466064453125,18.000822067260742,514.9515991210938,31.2464599609375,0.23146003484725952,293.392333984375,,16.43000030517578,5884.44580078125,10.735077857971191,4449.375,27.33312225341797,1966.5540771484375,516.4298095703125,9.51671028137207,0.013982982374727726,4.337096214294434,86.24781036376953,1662.355224609375,7022.4716796875,37.7523193359375,392.0,118.55976867675781,8267.66015625,52105.1875,71.3250732421875,8.629399299621582,28.37717628479004,0.2563583254814148,26.54509735107422,642.2201538085938,45.180755615234375,293.88525390625,16472.97265625,22189.248046875,247.30636596679688,1899.388427734375,1.4520000219345093,6.75351619720459,11803.7666015625,18.997156143188477,0.06635259836912155,112570.0,56847.73828125,12031.5,2092.889892578125
2020-02-11 00:00:00,,,,,,,,,12.900896072387695,110147.8671875,464.1620788574219,18.15923500061035,510.74560546875,31.527957916259766,0.23142926394939423,293.2034912109375,,16.309999465942383,5928.30078125,11.359895706176758,4493.3681640625,27.653594970703125,1960.4976806640625,522.03955078125,9.542854309082031,0.014029180631041527,4.430545806884766,88.15693664550781,1670.4713134765625,7009.96923828125,38.80327606201172,394.6000061035156,122.83769989013672,8295.6083984375,52853.2890625,72.38593292236328,8.733084678649902,28.28067970275879,0.25597378611564636,26.652732849121094,649.8922119140625,46.717864990234375,299.28314208984375,16537.73046875,23015.212890625,244.77957153320312,1891.8768310546875,1.5260000228881836,6.939820289611816,11873.5390625,19.692453384399414,0.06687397509813309,115371.0,56981.19921875,12107.900390625,2107.39990234375
2020-02-12 00:00:00,,,,,,,,,12.785710334777832,109841.8828125,466.0531921386719,17.916336059570312,515.8119506835938,32.04811477661133,0.23107865452766418,295.75311279296875,,16.559999465942383,6057.8701171875,11.462238311767578,4614.3515625,27.77899932861328,2058.584228515625,531.2760620117188,9.778159141540527,0.014030106365680695,4.370078086853027,90.59013366699219,1707.765380859375,7018.3046875,38.913185119628906,374.20001220703125,126.6176528930664,8793.6845703125,53245.23828125,73.30534362792969,8.925640106201172,29.35015106201172,0.25653523206710815,26.98236083984375,657.7432861328125,47.9095573425293,295.4538879394531,16786.791015625,24029.9453125,242.41078186035156,1907.119384765625,1.4930000305175781,7.056260108947754,12324.080078125,20.3831787109375,0.06760593503713608,116674.0,57744.12890625,12201.2001953125,2126.31005859375
2020-02-13 00:00:00,,,,,,,,,12.493905067443848,108927.9140625,468.6577453613281,17.573108673095703,516.146484375,31.82169532775879,0.22964750230312347,300.94671630859375,,16.700000762939453,6048.8994140625,11.408376693725586,4576.35595703125,27.74184226989746,2079.576416015625,523.2484741210938,9.673580169677734,0.014025992713868618,4.337096214294434,88.60614013671875,1682.769775390625,7014.13623046875,39.36654281616211,377.3999938964844,129.13009643554688,8768.7314453125,53881.55859375,72.81027221679688,8.804182052612305,28.835521697998047,0.2557806372642517,26.7065486907959,659.465576171875,47.5123291015625,302.1435546875,16612.44921875,23721.330078125,241.779052734375,1925.7451171875,1.4589999914169312,6.94564151763916,12260.2880859375,20.845176696777344,0.06726985424757004,115662.0,57835.69140625,12174.650390625,2120.070068359375
2020-02-14 00:00:00,,,,,,,,,12.601409912109375,109652.890625,467.3285217285156,17.177085876464844,540.09228515625,31.631990432739258,0.2300560474395752,307.84002685546875,,16.209999084472656,6109.697265625,11.042099952697754,4567.35791015625,27.28203582763672,2053.75732421875,527.8909301757812,9.595146179199219,0.014031444676220417,4.315110683441162,87.87618255615234,1673.95654296875,6947.45458984375,38.77580261230469,372.79998779296875,127.50041198730469,8705.8466796875,54143.1328125,71.46652221679688,8.715309143066406,28.779232025146484,0.2554343640804291,26.57200813293457,665.4824829101562,47.49506378173828,294.7156677246094,16562.638671875,23769.2734375,241.1473846435547,1918.9364013671875,1.4479999542236328,6.910709857940674,12147.65234375,20.845176696777344,0.06709176301956177,114381.0,57861.76171875,12113.4501953125,2115.2900390625
2020-02-17 00:00:00,,,,,,,,,12.747314453125,109293.8984375,466.83013916015625,17.034513473510742,539.9487915039062,,0.2327205091714859,307.84002685546875,,16.459999084472656,6149.564453125,11.149828910827637,4579.35595703125,,2051.5263671875,523.8287353515625,,0.013983119279146194,,89.4296875,1684.0643310546875,6934.951171875,39.290985107421875,374.0,133.20431518554688,8803.6640625,54553.078125,71.85549926757812,8.69753646850586,28.586240768432617,0.2553586959838867,26.666187286376953,661.2997436523438,47.693668365478516,289.9175720214844,16618.423828125,23021.20703125,241.93701171875,1935.6724853515625,1.4290000200271606,,12207.458984375,20.941240310668945,0.06719797849655151,115309.0,58187.9609375,12045.7998046875,
2020-02-18 00:00:00,,,,,,,,,12.424793243408203,110176.8671875,465.0074157714844,16.967864990234375,524.0806274414062,31.55243682861328,0.23113371431827545,310.67291259765625,,16.690000534057617,6154.548828125,11.052872657775879,4476.37060546875,27.286678314208984,2034.9508056640625,523.44189453125,9.769444465637207,0.01401557493954897,4.221660137176514,87.40825653076172,1683.96484375,6968.29248046875,39.050567626953125,365.0,131.77833557128906,8799.6728515625,54118.1328125,71.85549926757812,8.813068389892578,28.26460075378418,0.2543881833553314,26.639278411865234,656.4458618164062,47.75411605834961,293.0086669921875,16687.16796875,22671.642578125,237.51513671875,1946.654541015625,1.4290000200271606,6.998041152954102,12143.6640625,20.447216033935547,0.06677483767271042,114977.0,57714.66015625,11992.5,2113.489990234375
2020-02-19 00:00:00,,,,,,,,,12.386396408081055,109895.8828125,476.7401123046875,17.21125602722168,519.4444580078125,31.472885131835938,0.22963166236877441,312.3726501464844,,16.950000762939453,6199.3994140625,11.004396438598633,4462.373046875,27.1426944732666,2087.545654296875,526.9237670898438,9.847877502441406,0.013971359468996525,4.260139465332031,87.70772552490234,1694.0228271484375,7026.64013671875,38.8170280456543,363.79998779296875,130.9635009765625,8783.7021484375,54020.54296875,72.10304260253906,9.050058364868164,28.248517990112305,0.25301340222358704,27.036176681518555,672.7296142578125,47.53822708129883,295.5922546386719,16701.11328125,22272.142578125,238.3047637939453,1929.611328125,1.3969999551773071,7.015507221221924,12089.8388671875,22.33184051513672,0.06665955483913422,116518.0,57940.96875,12125.900390625,2115.179931640625
2020-02-20 00:00:00,,,,,,,,,12.417113304138184,111215.828125,476.9747009277344,16.962575912475586,521.5474243164062,30.98944091796875,0.22914758324623108,310.2008056640625,,16.739999771118164,6084.7802734375,10.519618034362793,4489.36865234375,26.924402236938477,2047.564208984375,529.0515747070312,9.900167465209961,0.013922244310379028,4.238152503967285,86.34138488769531,1678.9359130859375,6934.951171875,38.14384841918945,370.20001220703125,127.97573852539062,8843.5908203125,54073.13671875,72.38593292236328,8.863431930541992,27.983158111572266,0.253138929605484,27.022722244262695,664.7443237304688,47.25326156616211,302.32806396484375,16189.04296875,22586.751953125,237.19932556152344,1894.864013671875,1.340000033378601,6.89906644821167,12080.869140625,21.72345542907715,0.06674543023109436,114586.0,57793.03125,12080.849609375,2099.8798828125
2020-02-21 00:00:00,,,,,,,,,12.478546142578125,108481.9375,,16.830293655395508,,30.848684310913086,0.22767114639282227,312.5615234375,,16.68000030517578,5935.27783203125,10.288004875183105,4374.384765625,26.71540069580078,,,9.943742752075195,0.013867702335119247,4.188676834106445,85.04991912841797,,6834.927734375,38.466697692871094,374.79998779296875,127.77204132080078,8722.81640625,53285.43359375,71.3250732421875,8.632362365722656,27.669553756713867,0.2522195279598236,26.69309425354004,,46.9769287109375,,15893.1572265625,21381.259765625,234.51463317871094,,1.350000023841858,6.648720741271973,11983.1845703125,22.78012466430664,0.06616425514221191,113681.0,57336.2109375,,2088.530029296875
2020-02-24 00:00:00,,,,,,,,,,105460.0546875,469.4981994628906,,506.53961181640625,29.2943172454834,0.22780080139636993,302.3631591796875,,15.930000305175781,5696.072265625,,4127.42041015625,26.283458709716797,2017.4190673828125,512.46435546875,9.778159141540527,0.01391075924038887,4.034765243530273,79.47225189208984,1671.2677001953125,6430.66748046875,,363.3999938964844,,8263.66796875,51025.32421875,68.291015625,,26.535755157470703,0.2525341808795929,25.52931022644043,646.4028930664062,,297.9913024902344,15043.3564453125,20674.140625,225.82891845703125,1858.4481201171875,1.284000039100647,6.148029327392578,11575.505859375,,0.06640110909938812,,54881.55859375,11829.400390625,2000.9000244140625
2020-02-25 00:00:00,,,,,,,,,,103784.109375,471.6482849121094,,511.6537170410156,28.627288818359375,0.22796699404716492,290.1817321777344,,15.789999961853027,5621.32080078125,,4149.41650390625,25.879384994506836,2034.22216796875,513.5281982421875,9.603860855102539,0.013879885897040367,3.9928550720214844,78.62999725341797,1668.8280029296875,6201.447265625,,337.79998779296875,,8088.9912109375,52132.58203125,67.0604248046875,,25.7718448638916,0.2518955171108246,24.97768783569336,633.6309204101562,,301.5437927246094,14962.66015625,20410.47265625,217.14317321777344,1894.29296875,1.2289999723434448,6.00247859954834,11426.986328125,,0.06616644561290741,,54809.51171875,11797.900390625,1945.7099609375
2020-02-26 00:00:00,,,,,,,,,12.148343086242676,101566.1875,470.0895080566406,15.925559043884277,512.3228759765625,28.419219970703125,0.2279566079378128,290.65386962890625,,15.609999656677246,5944.2470703125,9.21072769165039,4069.42822265625,25.74468994140625,2036.58984375,506.5161437988281,9.586429595947266,0.013914010487496853,3.9588730335235596,76.814453125,1659.566650390625,6126.4287109375,36.165565490722656,333.3999938964844,119.69149017333984,8027.10595703125,51891.61328125,67.45647430419922,7.7643866539001465,25.956790924072266,0.25269755721092224,25.12568473815918,622.7155151367188,43.72135543823242,302.8356018066406,16151.185546875,19481.634765625,217.14317321777344,1865.696044921875,1.2200000286102295,5.926794052124023,11741.9658203125,21.49395751953125,0.0657247006893158,105718.0,55047.19921875,11678.5,1933.510009765625
2020-02-27 00:00:00,,,,,,,,,11.134702682495117,94086.46875,465.1833801269531,15.856781959533691,508.2125244140625,27.489051818847656,0.22476455569267273,276.2062072753906,,14.600000381469727,5678.13134765625,9.205339431762695,3951.4443359375,25.54033088684082,2053.66650390625,498.4400939941406,9.255261421203613,0.01395412441343069,3.936218023300171,71.66728210449219,1675.7491455078125,5872.20361328125,35.0665168762207,324.20001220703125,113.73860931396484,7824.4814453125,50393.60546875,66.12687683105469,7.494811058044434,25.69947624206543,0.2522259056568146,24.486610412597656,620.1431884765625,42.616024017333984,297.068603515625,15017.453125,18521.833984375,209.2470703125,1849.7943115234375,1.1549999713897705,5.775420188903809,11558.560546875,20.181278228759766,0.06548788398504257,102984.0,53444.828125,11633.2998046875,1850.6099853515625
2020-02-28 00:00:00,,,,,,,,,11.165417671203613,87594.71875,436.45513916015625,16.153072357177734,500.4217224121094,26.503801345825195,0.22297538816928864,262.9860534667969,,14.180000305175781,5493.744140625,9.119158744812012,3782.46826171875,25.47530746459961,1980.625,480.93402099609375,8.775941848754883,0.01390240527689457,4.004181385040283,66.01475524902344,1613.608642578125,5751.341796875,36.61204528808594,298.0,114.34974670410156,7356.3505859375,47612.76171875,62.265342712402344,7.506659984588623,25.16071891784668,0.2544477581977844,23.376638412475586,594.3756103515625,42.780086517333984,279.5830993652344,14794.2939453125,18566.77734375,198.0345916748047,1757.2386474609375,1.100000023841858,5.717199802398682,10931.58984375,19.804916381835938,0.06464123725891113,104172.0,51038.1796875,11201.75,1768.9100341796875
2020-03-02 00:00:00,,,,,,,,,11.303643226623535,89647.6328125,426.1835632324219,16.369998931884766,495.498779296875,27.079036712646484,0.22515930235385895,268.5574035644531,,15.180000305175781,5469.82373046875,9.340394973754883,3821.463134765625,25.382417678833008,1966.6907958984375,489.4936218261719,9.028672218322754,0.013860013335943222,4.039877414703369,68.31694030761719,1592.3475341796875,5743.00634765625,36.40597915649414,296.79998779296875,118.9445571899414,7503.078125,48993.78125,63.128177642822266,7.859184265136719,26.013078689575195,0.2549784481525421,23.511180877685547,588.7838134765625,43.04779052734375,265.1887512207031,14929.78515625,18796.490234375,205.29901123046875,1758.2489013671875,1.156000018119812,5.979191780090332,11102.0380859375,21.56739616394043,0.06345821917057037,106625.0,51840.08984375,11132.75,1807.699951171875
2020-03-03 00:00:00,,,,,,,,,11.319000244140625,88253.6875,436.30731201171875,15.945927619934082,497.84075927734375,26.889328002929688,0.2235935926437378,288.7652893066406,,15.5,5481.78466796875,9.421331405639648,3859.457275390625,24.950471878051758,1973.2481689453125,497.8597717285156,8.897951126098633,0.013731548562645912,3.937887668609619,72.8277359008789,1619.5340576171875,6143.10009765625,36.632667541503906,330.3999938964844,119.62359619140625,7686.73779296875,48993.78125,67.0321273803711,7.716989517211914,26.616165161132812,0.25811779499053955,24.42606544494629,600.72802734375,42.88372039794922,267.44940185546875,14993.544921875,19258.912109375,214.93228149414062,1788.9105224609375,1.218999981880188,5.950080871582031,11463.8681640625,21.994239807128906,0.06495657563209534,105537.0,52957.8515625,11303.2998046875,1889.6700439453125
2020-03-04 00:00:00,,,,,,,,,11.756710052490234,87193.7265625,419.88006591796875,16.120624542236328,493.9692687988281,28.015331268310547,0.22157227993011475,279.13348388671875,,15.470000267028809,5603.3798828125,9.890780448913574,3829.461669921875,24.60677719116211,1981.627197265625,491.6698303222656,9.124540328979492,0.013634751550853252,3.9435536861419678,70.75015258789062,1601.26025390625,6038.90966796875,37.47068405151367,317.20001220703125,118.71820831298828,7742.6337890625,48993.78125,66.57949829101562,7.965829372406006,26.181943893432617,0.25940337777137756,24.62114715576172,599.3189697265625,43.86815643310547,263.2510070800781,15188.80859375,18601.734375,216.35357666015625,1830.2022705078125,1.1890000104904175,6.148029327392578,11561.5517578125,22.24209213256836,0.06493759900331497,107224.0,52926.75,11251.0,1860.949951171875
